geonameid,name,population,latitude,longitude,feature_code,feature_class,admin2_code
3086288,Sanniki,2000,52.33046,19.86766,PPLA3,P,1404
3086291,Sanka,1159,50.06871,19.64596,PPL,P,1206
3086303,Samoklęski Małe,147,53.0716,17.71605,PPL,P,0410
3086353,Sadowie,440,51.62494,17.89999,PPL,P,3017
3086354,Sadowie,300,50.63291,19.64527,PPL,P,2416
3086365,Sadłowo,472,53.09065,19.51563,PPL,P,0412
3086371,Sadlinki,1987,53.66539,18.86807,PPL,P,2207
3086377,Sadki,2000,53.16036,17.44912,PPLA3,P,0410
3086379,Sączów,1406,50.4352,19.03038,PPL,P,2401
3086383,Soblówka,687,49.43559,19.14308,PPL,P,2417
3086391,Rzyki,3105,49.81129,19.39619,PPL,P,1218
3086397,Rzucewo,354,54.68782,18.46287,PPL,P,2211
3086398,Rzozów,1600,49.95398,19.79668,PPL,P,1206
3086399,Rzgów Pierwszy,627,52.15134,18.04976,PPLA3,P,3010
3086415,Rzeszotary,2698,49.94625,19.9728,PPL,P,1206
3086422,Rzeżuśnia,399,50.33489,19.96387,PPL,P,1208
3086428,Rzeplin,453,50.21212,19.90783,PPL,P,1206
3086429,Rzepkowo,270,54.28721,16.25801,PPL,P,3209
3086435,Rzepin,6488,52.3464,14.83227,PPLA3,P,0805
3086454,Rzędkowice,498,50.56639,19.48048,PPL,P,2416
3086469,Rzeczenica,1566,53.7579,17.10752,PPL,P,2203
3086479,Rząśnia,730,51.22049,19.04386,PPL,P,1009
3086480,Rząska,2082,50.09713,19.84509,PPL,P,1206
3086511,Rypin,16589,53.06603,19.40941,PPLA2,P,0412
3086523,Rymań,1110,53.94391,15.52866,PPL,P,3208
3086524,Ryjewo,2914,53.84463,18.96077,PPL,P,2207
3086527,Rydzyna,2696,51.78651,16.66761,PPLA3,P,3013
3086531,Rydułtowy,21887,50.05857,18.41703,PPLA3,P,2415
3086533,Ryczywół,2000,52.81324,16.83114,PPLA3,P,3016
3086536,Ryczów,2605,49.98103,19.55017,PPL,P,1218
3086541,Rychwał,2370,52.07149,18.1651,PPLA3,P,3010
3086544,Rychtal,1300,51.14533,17.85132,PPLA3,P,3008
3086557,Rychliki,805,53.98501,19.52794,PPL,P,2804
3086565,Rycerka Górna,1602,49.44436,19.01596,PPL,P,2417
3086566,Rycerka Dolna,1475,49.47805,19.06162,PPL,P,2417
3086573,Rybno,510,54.68377,18.08579,PPL,P,2215
3086574,Rybno,2558,53.38348,19.93229,PPL,P,2803
3086576,Rybno,860,52.61029,17.28793,PPL,P,3003
3086585,Rybnik,130,51.47529,18.58294,PPL,P,1014
3086586,Rybnik,142510,50.09713,18.54179,PPLA2,P,2473
3086590,Rybnica,700,50.91759,15.62213,PPL,P,0206
3086608,Rybarzowice,3448,49.72956,19.10162,PPL,P,2402
3086633,Russocice,638,52.1123,18.48046,PPL,P,3027
3086635,Rusocin,980,54.22871,18.62698,PPL,P,2204
3086638,Rusocice,1164,49.99604,19.60648,PPL,P,1206
3086640,Rusko,221,54.39994,16.41266,PPL,P,3213
3086644,Rusinowo,282,54.51122,16.51262,PPL,P,3213
3086650,Rusinów,472,52.2932,15.52574,PPL,P,0808
3086654,Rusiec,1500,51.32444,18.98506,PPLA3,P,1001
3086706,Rumia,44791,54.57092,18.38802,PPLA3,P,2215
3086709,Rulewo,282,53.55194,18.60758,PPL,P,0414
3086711,Ruja,333,51.17342,16.41177,PPL,P,0209
3086720,Rudziniec,1633,50.35324,18.40914,PPL,P,2405
3086725,Rudziczka,1152,50.03608,18.76225,PPL,P,2410
3086732,Rudy,2768,50.19003,18.45334,PPL,P,2411
3086745,Rudno,745,50.09922,19.57695,PPL,P,1206
3086751,Rudniki,979,51.03848,18.59839,PPL,P,1608
3086754,Rudniki,1338,50.52134,19.4313,PPL,P,2416
3086759,Rudnik,916,50.12729,18.18598,PPLA3,P,2411
3086760,Rudnik,2641,49.85243,19.8474,PPL,P,1209
3086761,Rudnik,451,49.83228,18.69204,PPL,P,2403
3086772,Rudna,312,53.32354,17.2451,PPL,P,3031
3086773,Rudna,302,53.19971,17.02117,PPL,P,3019
3086774,Rudna,80,52.54922,15.11556,PPL,P,0807
3086796,Rudawa,1720,50.12151,19.71239,PPL,P,1206
3086800,Ruda Śląska,146189,50.2584,18.85632,PPL,P,2472
3086848,Rozwadza,1100,50.43493,18.0998,PPL,P,1605
3086861,Rozprza,1646,51.30266,19.6457,PPLA3,P,1010
3086883,Rozkochów,640,50.37043,17.94033,PPL,P,1605
3086884,Rozkochów,778,50.04479,19.49009,PPL,P,1203
3086891,Rozewie,323,54.82017,18.34674,PPL,P,2211
3086903,Rozdrażew,1800,51.78218,17.50491,PPLA3,P,3012
3086930,Rowy,310,54.66559,17.05198,PPL,P,2212
3086950,Roszkowo,294,51.68586,16.92444,PPL,P,3022
3086992,Rościszewo,668,52.90331,19.77419,PPLA3,P,1427
3087027,Rokitno Szlacheckie,1094,50.43195,19.43293,PPL,P,2416
3087031,Rokitno,470,52.54896,15.6411,PPL,P,0803
3087032,Rokitno,937,50.58465,19.782,PPL,P,2416
3087034,Rokitnica,924,54.27405,18.68483,PPL,P,2204
3087046,Rokiciny,699,51.65078,19.80191,PPLA3,P,1016
3087047,Rokiciny,1491,49.57243,19.92302,PPL,P,1211
3087057,Rojewo,254,52.96312,19.364,PPL,P,0412
3087058,Rojewo,588,52.90212,18.2767,PPL,P,0407
3087059,Rojewo,56,52.25156,16.27436,PPL,P,3005
3087071,Rogóźno,960,53.53587,18.92859,PPLA3,P,0406
3087072,Rogoźno,10859,52.75226,16.99049,PPLA3,P,3016
3087074,Rogoźno,120,51.97579,19.45567,PPL,P,1020
3087076,Rogoźnik,2753,50.39106,19.03776,PPL,P,2401
3087086,Rogoźno,552,52.04067,19.81273,PPL,P,1005
3087096,Rogowo,540,52.97712,19.38486,PPLA3,P,0412
3087097,Rogowo,2127,52.72449,17.65117,PPLA3,P,0419
3087109,Rogów,1500,51.81758,19.88654,PPLA3,P,1021
3087112,Rogów,2961,49.99097,18.35077,PPL,P,2415
3087144,Roczyny,3728,49.8537,19.31568,PPL,P,1218
3087176,Rewal,959,54.0812,15.01471,PPLA3,P,3205
3087177,Rewa,905,54.63311,18.50922,PPL,P,2211
3087195,Resko,4354,53.77307,15.40607,PPL,P,3218
3087202,Reńska Wieś,399,50.54867,17.3414,PPL,P,1607
3087203,Reńska Wieś,1800,50.31587,18.12607,PPLA3,P,1603
3087246,Regulice,1882,50.08314,19.52785,PPL,P,1203
3087281,Reda,18116,54.60528,18.34717,PPLA3,P,2215
3087285,Ręczno,690,51.19026,19.85375,PPLA3,P,1010
3087287,Recz,2992,53.25989,15.54713,PPLA3,P,3202
3087299,Rębiechowo,463,54.38606,18.42562,PPL,P,2205
3087307,Rawicz,21380,51.60946,16.85852,PPLA2,P,3022
3087316,Ratowice,1100,51.03308,17.27205,PPL,P,0223
3087330,Raszowa,1041,50.39779,18.17722,PPL,P,1611
3087333,Raszków,2079,51.71828,17.72571,PPLA3,P,3017
3087339,Raszczyce,1068,50.1219,18.29962,PPL,P,2412
3087375,Raków,192,52.29048,19.63042,PPL,P,1404
3087376,Raków,337,52.17404,15.60762,PPL,P,0808
3087377,Raków,200,51.44764,19.71582,PPL,P,1010
3087378,Raków,167,51.37425,15.93266,PPL,P,0216
3087379,Raków,475,51.19376,18.09191,PPL,P,3008
3087380,Raków,484,50.12949,18.02874,PPL,P,1602
3087383,Rakoniewice,3322,52.13906,16.27346,PPLA3,P,3005
3087391,Rajsko,1440,50.01193,19.19294,PPL,P,1213
3087401,Rajcza,3438,49.50927,19.11278,PPL,P,2417
3087410,Radzyń Chełmiński,1934,53.38509,18.93725,PPL,P,0406
3087415,Radziszów,2800,49.93531,19.81522,PPL,P,1206
3087418,Radzionków,17167,50.40026,18.90232,PPL,P,2413
3087427,Radziejów,5759,52.62481,18.52771,PPLA2,P,0411
3087431,Radziechowy,4541,49.64651,19.13115,PPL,P,2417
3087432,Radziechowice Pierwsze,600,51.06864,19.32564,PPL,P,1012
3087440,Radzanowo,1186,52.57306,19.89109,PPLA3,P,1419
3087462,Radowo Małe,1200,53.66575,15.44789,PPL,P,3218
3087485,Radostowice,1559,50.00311,18.88103,PPL,P,2410
3087497,Radomsko,44700,51.06713,19.44477,PPL,P,1012
3087499,Radomin,1012,53.0867,19.19415,PPLA3,P,0405
3087520,Radocza,1997,49.91774,19.47498,PPL,P,1218
3087527,Radłow,627,50.93328,18.53531,PPL,P,1608
3087529,Radlin,17479,50.0502,18.47626,PPLA3,P,2415
3087534,Radków,600,50.71407,19.98722,PPL,P,2613
3087535,Radków,2410,50.50426,16.40061,PPL,P,0208
3087559,Rączna,1736,50.00984,19.76784,PPL,P,1206
3087573,Racławice Śląskie,1600,50.31204,17.77528,PPL,P,1610
3087574,Racławice Małe,43,50.92657,17.08846,PPL,P,0223
3087575,Racławice,239,51.51355,18.17422,PPL,P,3018
3087576,Racławice,1540,50.19344,19.67686,PPL,P,1206
3087584,Racibórz,58464,50.09195,18.21928,PPLA2,P,2411
3087589,Raciążek,1600,52.8565,18.81334,PPL,P,0401
3087590,Raciąż,756,53.66204,17.78687,PPL,P,0416
3087599,Rabsztyn,193,50.29976,19.59669,PPL,P,1212
3087601,Rabka-Zdrój,13071,49.60889,19.96654,PPLA3,P,1211
3087613,Raba Wyżna,4116,49.56681,19.87967,PPL,P,1211
3087616,Pyzówka,901,49.51479,19.93727,PPL,P,1211
3087617,Pyzdry,3203,52.17056,17.69005,PPLA3,P,3030
3087626,Pysząca,460,52.06595,17.0634,PPL,P,3026
3087628,Pyskowice,19018,50.4,18.63333,PPLA3,P,2405
3087630,Pyrzyce,12893,53.1462,14.89257,PPLA2,P,3212
3087657,Pustkowo,123,54.0682,14.96913,PPL,P,3205
3087675,Puńców,1508,49.71842,18.66157,PPL,P,2403
3087691,Puck,11415,54.7179,18.40841,PPLA2,P,2211
3087701,Pszów,14028,50.03994,18.39472,PPLA3,P,2415
3087705,Pszczyna,25288,49.98037,18.95382,PPLA2,P,2410
3087708,Pszczółki,4053,54.17304,18.69787,PPL,P,2204
3087710,Pszczew,1826,52.47724,15.7816,PPLA3,P,0803
3087732,Psary,223,52.69386,19.89736,PPL,P,1419
3087733,Psary,151,52.35474,19.02952,PPL,P,0418
3087734,Psary,184,52.34064,18.74345,PPL,P,3009
3087735,Psary,143,52.03269,19.65583,PPL,P,1005
3087736,Psary,240,51.98742,18.61719,PPL,P,3027
3087737,Psary,144,51.92971,19.10926,PPL,P,1011
3087738,Psary,865,51.65728,18.01217,PPL,P,3017
3087739,Psary-Lechawa,158,51.48491,19.76981,PPL,P,1010
3087740,Psary,1018,51.18712,17.03173,PPL,P,0220
3087741,Psary,540,50.73032,19.82401,PPL,P,2613
3087742,Psary,1304,50.6147,18.96991,PPL,P,2407
3087743,Psary,2717,50.37964,19.11548,PPLA3,P,2401
3087744,Psary,1429,50.17242,19.52953,PPL,P,1203
3087758,Przywidz,1673,54.19524,18.32116,PPL,P,2204
3087769,Przytoczna,2400,52.57755,15.67878,PPLA3,P,0803
3087771,Przytkowice,2560,49.91785,19.6857,PPL,P,1218
3087773,Przyszowice,3203,50.24841,18.74594,PPL,P,2405
3087777,Przystawy,301,54.31816,16.41649,PPL,P,3213
3087782,Przystajń,2283,50.88495,18.69169,PPL,P,2406
3087827,Przyłęk,478,52.33607,16.0875,PPL,P,3015
3087828,Przyłęk,149,50.69727,19.75711,PPL,P,2416
3087836,Przykona,520,51.98171,18.61247,PPLA3,P,3027
3087847,Przygodzice,3000,51.59195,17.82412,PPLA3,P,3017
3087869,Przybysławice,950,51.70581,17.71279,PPL,P,3017
3087870,Przybysławice,345,50.38078,19.89487,PPL,P,1208
3087871,Przybysławice,264,50.22431,19.91478,PPL,P,1206
3087872,Przybysławice,487,50.1603,19.89753,PPL,P,1206
3087876,Przybynów,724,50.65322,19.31731,PPL,P,2409
3087895,Przyborów,1200,51.79991,15.7689,PPL,P,0804
3087896,Przyborów,1793,49.6215,19.38701,PPL,P,2417
3087905,Przybiernów,1700,53.7578,14.78529,PPLA3,P,3204
3087906,Przodkowo,1286,54.37991,18.2876,PPL,P,2205
3087920,Przeworno,1259,50.68629,17.16588,PPL,P,0217
3087951,Przemyśl,105,52.60425,16.09488,PPL,P,3014
3087954,Przemków,6487,51.5253,15.79441,PPL,P,0216
3087956,Przemęt,1600,52.00808,16.30114,PPLA3,P,3029
3087958,Przelewice,770,53.10413,15.07625,PPLA3,P,3212
3087970,Przejazdowo,630,54.32704,18.74422,PPL,P,2204
3087973,Przeginia Narodowa,545,50.01011,19.65909,PPL,P,1206
3087974,Przeginia Duchowna,969,50.02087,19.65351,PPL,P,1206
3087975,Przeginia,2093,50.23831,19.68853,PPL,P,1206
3087985,Przedmość,650,51.09339,18.43609,PPL,P,1608
3087992,Przedecz,1780,52.3344,18.89915,PPLA3,P,3009
3087994,Przedbórz,3765,51.08789,19.87384,PPLA3,P,1012
3088003,Przecza,543,50.72852,17.66015,PPL,P,1601
3088006,Przecław,3362,53.37447,14.47251,PPL,P,3211
3088011,Przeciszów,3996,50.00647,19.37576,PPL,P,1213
3088013,Przecieszyn,1157,49.97838,19.17046,PPL,P,1213
3088017,Przechlewo,2826,53.79847,17.25205,PPL,P,2203
3088033,Pruszcz,2300,53.33021,18.19894,PPL,P,0414
3088034,Pruszcz Gdański,23618,54.26217,18.63625,PPLA2,P,2204
3088055,Prusinowice,743,50.53711,17.40715,PPL,P,1607
3088060,Prusice,2203,51.37116,16.96025,PPL,P,0220
3088065,Prudnik,23343,50.32124,17.57461,PPLA2,P,1610
3088067,Pruchna,2446,49.86527,18.68191,PPL,P,2403
3088077,Prószków,2691,50.5767,17.87143,PPL,P,1609
3088096,Prochowice,3743,51.27307,16.36532,PPL,P,0209
3088116,Pręgowo,720,54.25419,18.47969,PPL,P,2204
3088135,Praszka,8150,51.05375,18.45317,PPLA3,P,1608
3088161,Prabuty,8488,53.755,19.20547,PPLA3,P,2207
3088167,Pozowice,650,49.97386,19.69849,PPL,P,1206
3088171,Poznań,536151,52.40692,16.92993,PPLA,P,3064
3088191,Powidz,114,54.18459,16.48567,PPL,P,3209
3088192,Powidz,1000,52.41362,17.91926,PPLA3,P,3023
3088198,Potworów,171,51.91606,18.57041,PPL,P,3027
3088220,Potęgowo,1416,54.48285,17.4862,PPLA3,P,2212
3088230,Postomino,625,54.49377,16.71381,PPL,P,3213
3088254,Porzecze,180,54.37882,16.40231,PPL,P,3213
3088268,Poręba Wielka,1858,50.01116,19.28375,PPL,P,1213
3088269,Poręba Górna,540,50.35411,19.79101,PPL,P,1212
3088271,Cynków,1198,50.56203,19.11956,PPL,P,2409
3088273,Poręba,8718,50.48831,19.33903,PPL,P,2416
3088280,Poraj,107,51.28321,19.53343,PPL,P,1010
3088281,Poraj,4418,50.67797,19.21509,PPL,P,2409
3088290,Porąbka,3852,49.81716,19.21835,PPLA3,P,2402
3088324,Popielów,2400,50.82632,17.74378,PPL,P,1609
3088341,Ponikiew,1237,49.83311,19.46571,PPL,P,1218
3088345,Poniec,2849,51.76343,16.80867,PPLA3,P,3004
3088418,Polska Cerekiew,1429,50.22827,18.12675,PPLA3,P,1603
3088426,Połomia,462,50.48438,18.71272,PPL,P,2413
3088427,Połomia,2497,49.99185,18.55102,PPL,P,2415
3088435,Polkowice,21565,51.50391,16.07261,PPLA2,P,0216
3088461,Police,34350,53.55214,14.57182,PPLA2,P,3211
3088462,Police,520,52.36522,18.46991,PPL,P,3010
3088492,Polanów,2960,54.1193,16.68512,PPLA3,P,3209
3088493,Polanka Wielka,3800,49.98501,19.32615,PPL,P,1213
3088495,Polanka,777,49.86156,19.93864,PPL,P,1209
3088496,Polanica-Zdrój,6966,50.40373,16.51271,PPLA3,P,0208
3088504,Połajewo,2237,52.79923,16.73347,PPLA3,P,3002
3088517,Pokrzywnica,265,53.1496,16.57803,PPL,P,3019
3088518,Pokrzywnica,332,52.05919,19.45876,PPL,P,1004
3088526,Pokój,1400,50.90265,17.83751,PPLA3,P,1606
3088535,Pogwizdów,3449,49.80382,18.60106,PPL,P,2403
3088538,Pogrzebień,1215,50.06722,18.29876,PPL,P,2411
3088541,Pogorzyce,1400,50.10186,19.42228,PPL,P,1203
3088545,Pogorzelica,119,54.10239,15.11684,PPL,P,3205
3088548,Pogorzela,2015,51.8222,17.23017,PPLA3,P,3004
3088549,Pogorzela,648,50.78738,17.49367,PPL,P,1601
3088574,Podwilk,2396,49.5476,19.73874,PPL,P,1211
3088592,Podsarnie,803,49.5525,19.79024,PPL,P,1211
3088685,Podgórzyn,1700,50.83261,15.68161,PPL,P,0206
3088710,Poddębice,7840,51.89344,18.9573,PPLA3,P,1011
3088741,Poborszów,621,50.37503,18.08332,PPL,P,1603
3088747,Pobierowo,1084,54.061,14.93282,PPL,P,3205
3088759,Pniewy,7738,52.50943,16.25668,PPLA3,P,3024
3088774,Płużnica,543,53.29672,18.77692,PPLA3,P,0417
3088788,Płoty,4093,53.80182,15.2667,PPLA3,P,3205
3088789,Ploty,786,51.98573,15.41365,PPL,P,0809
3088799,Płoskinia,460,54.27034,19.93546,PPL,P,2802
3088820,Płoki,962,50.20558,19.51498,PPL,P,1203
3088825,Płock,127474,52.54682,19.70638,PPLA2,P,1462
3088848,Pleszew,17640,51.89636,17.78549,PPLA2,P,3020
3088853,Pleśna,30,54.23369,15.83639,PPL,P,3209
3088866,Płaza,4000,50.09988,19.46451,PPL,P,1203
3088870,Pławno,115,53.51612,16.22492,PPL,P,3203
3088871,Pławno,329,53.08655,15.60282,PPL,P,3202
3088873,Pławno,1200,50.97772,19.45524,PPL,P,1012
3088886,Platerówka,580,51.06001,15.17212,PPL,P,0210
3088927,Pisarzowice,1600,51.14479,15.23057,PPL,P,0210
3088931,Pisarzowice,4673,49.88363,19.14565,PPL,P,2402
3088972,Piotrków Trybunalski,80128,51.40547,19.70321,PPLA2,P,1062
3088977,Piotrków Kujawski,5030,52.55111,18.49905,PPLA3,P,0411
3088999,Pińczyce,996,50.53744,19.22788,PPL,P,2409
3089001,Pilszcz,755,49.99858,17.91767,PPL,P,1602
3089010,Pilica,1999,50.46799,19.65729,PPL,P,2416
3089016,Pilchowo,1284,53.49583,14.48025,PPL,P,3211
3089018,Pilchowice,693,50.97902,15.63835,PPL,P,0212
3089019,Pilchowice,2919,50.21668,18.56132,PPL,P,2405
3089025,Piława Górna,6736,50.68357,16.74359,PPLA3,P,0202
3089032,Piła Kościelecka,572,50.13169,19.4628,PPL,P,1203
3089033,Piła,75532,53.15145,16.73782,PPLA2,P,3019
3089047,Pietrzykowice,512,51.05542,16.87998,PPL,P,0223
3089048,Pietrzykowice,4339,49.69634,19.1599,PPL,P,2417
3089057,Pietrowice Wielkie,2239,50.08452,18.09148,PPLA3,P,2411
3089065,Pieszyce,9406,50.71287,16.58232,PPLA3,P,0202
3089067,Pieszcz,544,54.45947,16.77818,PPL,P,3213
3089084,Pierwoszyno,718,54.59683,18.49995,PPL,P,2211
3089093,Pierściec,2111,49.83339,18.81409,PPL,P,2403
3089098,Pieńsk,5813,51.249,15.04685,PPLA3,P,0225
3089110,Pieniążkowice,863,49.49801,19.88036,PPL,P,1211
3089114,Pielgrzymowice,2407,49.90547,18.64886,PPL,P,2410
3089116,Pielgrzymka,910,51.11586,15.81388,PPL,P,0226
3089123,Piekielnik,2314,49.47688,19.7681,PPL,P,1211
3089125,Piekary Śląskie,59757,50.38017,18.92653,PPLA2,P,2471
3089134,Piekary,1200,50.02495,19.79616,PPL,P,1206
3089152,Piechowice,6496,50.84963,15.59887,PPLA3,P,0206
3089173,Piątek,2130,52.0689,19.4797,PPLA3,P,1004
3089217,Piaski,3157,51.88497,17.07293,PPLA3,P,3004
3089238,Piasek,3342,50.01055,18.94807,PPL,P,2410
3089255,Pewel Wielka,1548,49.67457,19.37482,PPL,P,2417
3089256,Pewel Ślemieńska,1555,49.68968,19.33431,PPL,P,2417
3089258,Pewelka,318,49.70728,19.42203,PPL,P,1215
3089267,Perzów,774,51.27625,17.8097,PPLA3,P,3008
3089275,Pępowo,962,54.37176,18.38699,PPL,P,2205
3089276,Pępowo,1780,51.76569,17.12661,PPLA3,P,3004
3089282,Pelplin,8320,53.92834,18.6977,PPL,P,2214
3089286,Pełczyce,2808,53.04354,15.30447,PPLA3,P,3202
3089298,Pęczniew,3871,51.80384,18.72311,PPLA3,P,1011
3089302,Pęcław,496,51.64247,16.24071,PPL,P,0203
3089306,Pęciszewko,116,54.36974,16.40236,PPL,P,3213
3089310,Pcim,4900,49.75166,19.97108,PPLA3,P,1209
3089316,Pawonków,1496,50.69499,18.58149,PPL,P,2407
3089332,Pawłowiczki,1300,50.2466,18.04865,PPLA3,P,1603
3089340,Pawłowice,9929,49.96127,18.71778,PPL,P,2410
3089346,Pawłów,460,51.42656,17.65846,PPL,P,3017
3089348,Pawłów,446,50.84172,17.50062,PPL,P,1601
3089350,Pawłów,726,50.111,18.12881,PPL,P,2411
3089371,Pątnów,310,51.23091,16.00056,PPL,P,0209
3089372,Pątnów,1400,51.14403,18.61659,PPL,P,1017
3089375,Paszowice,1429,51.01078,16.15273,PPL,P,0205
3089378,Paszkówka,863,49.9389,19.67789,PPL,P,1218
3089392,Pasłęk,12267,54.0616,19.65932,PPLA3,P,2804
3089421,Parzęczew,672,51.94855,19.20608,PPLA3,P,1020
3089422,Parzęczew,329,51.95231,17.37316,PPL,P,3006
3089454,Parkoszowice,251,50.53891,19.46331,PPL,P,2416
3089461,Parchowo,1019,54.20658,17.66816,PPLA3,P,2201
3089473,Paprotnia,635,52.17456,18.42081,PPL,P,3010
3089474,Paprotnia,237,51.80384,19.70501,PPL,P,1021
3089475,Paprotnia,401,51.5711,18.93348,PPL,P,1019
3089483,Papowo Biskupie,711,53.24842,18.56604,PPL,P,0404
3089494,Panki,1733,50.88333,18.7516,PPL,P,2406
3089496,Paniówki,2297,50.23139,18.78104,PPL,P,2405
3089505,Pamięcin,463,52.45182,14.66263,PPL,P,0805
3089507,Pamiątkowo,1200,52.55334,16.68094,PPL,P,3024
3089531,Palczewice,113,54.47084,16.47005,PPL,P,3213
3089533,Palcza,1100,49.80454,19.74389,PPL,P,1215
3089541,Pakosławice,500,50.54474,17.36578,PPLA3,P,1607
3089542,Pakosław,960,52.43477,16.24715,PPL,P,3015
3089543,Pakosław,1061,51.61438,17.05793,PPL,P,3022
3089546,Pakość,46,53.19076,15.39605,PPL,P,3202
3089547,Pakość,5762,52.80178,18.0853,PPLA3,P,0407
3089553,Pajęczno,6731,51.14449,18.99612,PPLA3,P,1009
3089566,Paczków,8081,50.46395,17.00658,PPLA3,P,1607
3089569,Pacyna,219,52.30281,19.70982,PPLA3,P,1404
3089578,Pabianice,70542,51.66446,19.35473,PPLA2,P,1008
3089582,Ozorków,20608,51.96336,19.29139,PPLA3,P,1020
3089583,Ozimek,9963,50.67944,18.2137,PPL,P,1609
3089590,Ożarowice,1532,50.46182,19.04317,PPLA3,P,2413
3089591,Ożarów,1013,51.14489,18.5111,PPL,P,1017
3089612,Otyń,1200,51.84766,15.71105,PPLA3,P,0804
3089642,Otmuchów,5181,50.46627,17.17348,PPLA3,P,1607
3089658,Oświęcim,34170,50.03437,19.21037,PPL,P,1213
3089670,Ostrzeszów,14446,51.4264,17.93355,PPLA2,P,3018
3089673,Ostrożnica,1000,50.24369,18.08298,PPL,P,1603
3089680,Ostrowy,1200,52.30444,19.16565,PPL,P,1002
3089681,Ostrowy nad Okszą,1935,50.97799,19.05355,PPL,P,2406
3089684,Ostrów Wielkopolski,72898,51.65501,17.80686,PPLA2,P,3017
3089690,Ostrowo,605,54.82527,18.24409,PPL,P,2211
3089708,Ostrowite,105,54.20201,18.72671,PPL,P,2204
3089710,Ostrowite,232,54.02676,17.38895,PPL,P,2201
3089711,Ostrowite,52,53.75054,18.03148,PPL,P,2202
3089712,Ostrowite,526,53.63324,17.66808,PPL,P,2202
3089713,Ostrowite,314,53.50541,18.16435,PPL,P,0414
3089714,Ostrowite,554,53.41966,19.27397,PPL,P,2812
3089715,Ostrowite,698,53.14275,18.98438,PPL,P,0405
3089716,Ostrowite,1300,53.06917,19.29337,PPL,P,0412
3089717,Ostrowite,383,52.78423,19.16153,PPL,P,0408
3089718,Ostrowite,228,52.52855,17.87029,PPL,P,3003
3089719,Ostrowite,582,52.38199,18.0447,PPLA3,P,3023
3089727,Ostrowiec,860,54.27575,16.67081,PPL,P,3213
3089728,Ostrowiec,262,53.29872,16.52979,PPL,P,3217
3089730,Ostrowiec,102,52.92862,15.75156,PPL,P,0806
3089731,Ostrowiec,155,52.81578,14.78537,PPL,P,3210
3089732,Ostrowiec,414,51.32648,18.03543,PPL,P,3008
3089737,Ostrowice,487,53.63924,15.97652,PPL,P,3203
3089739,Ostrówek,100,53.34435,17.61263,PPL,P,0413
3089740,Ostrówek,9,52.53899,17.97973,PPL,P,3023
3089741,Ostrówek,169,52.16114,18.98579,PPL,P,1004
3089742,Ostrówek,60,51.9016,18.14186,PPL,P,3007
3089743,Ostrówek,139,51.88449,18.59548,PPL,P,3027
3089744,Ostrówek,398,51.37269,18.3088,PPL,P,1018
3089745,Ostrówek,520,51.33619,18.62354,PPL,P,1017
3089764,Ostroszowice,1303,50.64576,16.63965,PPL,P,0202
3089767,Ostroróg,1984,52.6265,16.44988,PPLA3,P,3024
3089779,Ostróda,33524,53.69671,19.96486,PPLA2,P,2815
3089781,Ostrężnica,1054,50.19262,19.57077,PPL,P,1206
3089791,Ostaszewo,1017,54.21256,18.95142,PPL,P,2210
3089832,Ośno Lubuskie,3730,52.4536,14.87549,PPLA3,P,0805
3089848,Osłonino,350,54.66837,18.45737,PPL,P,2211
3089855,Osjaków,1221,51.28946,18.79151,PPL,P,1017
3089869,Osinów Dolny,180,52.84964,14.14627,PPL,P,3206
3089876,Osina,2952,53.60473,15.0123,PPLA3,P,3204
3089877,Osina,120,53.02098,15.18345,PPL,P,3210
3089878,Osina,316,51.35265,19.1835,PPL,P,1001
3089881,Osielsko,3930,53.18505,18.08418,PPL,P,0403
3089882,Osielec,3000,49.68079,19.78243,PPL,P,1215
3089891,Osiek nad Notecią,4000,53.1203,17.29102,PPL,P,3019
3089892,Osiek Mały,630,52.2763,18.60234,PPLA3,P,3009
3089897,Osieki,444,54.28452,16.21576,PPL,P,3209
3089903,Osiek,260,54.10722,19.85925,PPL,P,2804
3089904,Osiek,1012,53.72226,18.49051,PPLA3,P,2213
3089905,Osiek,121,53.35229,17.73631,PPL,P,0403
3089906,Osiek,990,53.16921,19.38649,PPL,P,0402
3089907,Osiek,408,52.97071,15.70049,PPL,P,0806
3089908,Osiek,1064,52.92629,18.80765,PPL,P,0415
3089910,Osiek,149,52.81625,19.4488,PPL,P,1427
3089911,Osiek,375,52.25114,19.96851,PPL,P,1005
3089912,Osiek,352,52.01326,17.4402,PPL,P,3006
3089914,Osiek,485,51.61419,17.10316,PPL,P,3022
3089915,Osiek,349,51.46246,16.98958,PPL,P,0220
3089916,Osiek,980,51.3676,18.19911,PPL,P,1018
3089918,Osiek,450,51.00922,16.54867,PPL,P,0218
3089920,Osiek,160,50.56917,19.22556,PPL,P,2409
3089921,Osiek,484,50.59354,18.30897,PPL,P,1611
3089923,Osiek,1405,50.24353,19.60047,PPL,P,1212
3089924,Osiek,8000,49.95067,19.26444,PPLA3,P,1213
3089931,Osiecznica,970,52.07692,15.05024,PPL,P,0802
3089932,Osiecznica,1000,51.32723,15.4206,PPL,P,0201
3089933,Osieczna,830,53.77129,18.20314,PPL,P,2213
3089934,Osieczna,2132,51.9042,16.67862,PPLA3,P,3013
3089941,Osięciny,2845,52.62926,18.72208,PPLA3,P,0411
